"sample_id","site_id","date_id","latitude","longitude","brt20","brt20_aggregate","brt12","richness"
"site_01969_date_00255_rcs","01969","0255",2499184.2430569,3476499.56348503,"RT3","RT3","RT05",43
"site_01974_date_00018_naiades","01974","0018",2666193.89246282,3755991.16185128,"RT4","RT4_5","RT02",50
"site_01975_date_00022_rcs","01975","0022",2375537.43857586,3424145.90518546,"RT3","RT3","RT05",37
"site_01976_date_00042_rcs","01976","0042",2375537.43857586,3424145.90518546,"RT5","RT4_5","RT05",43
"site_01976_date_00313_naiades","01976","0313",2706168.19904182,3729515.62357708,"RT5","RT4_5","RT03",53
"site_01977_date_00057_rcs","01977","0057",2375537.43857586,3424145.90518546,"RT5","RT4_5","RT05",37
"site_01977_date_00461_naiades","01977","0461",2701384.33584353,3735187.48610069,"RT5","RT4_5","RT03",55
"site_01978_date_00211_naiades","01978","0211",2711945.72841027,3718908.95154001,"RT5","RT4_5","RT03",46
"site_01978_date_00369_rcs","01978","0369",2364538.94991176,3415041.81558372,"RT5","RT4_5","RT05",45
"site_01979_date_00285_rcs","01979","0285",2364538.94991176,3415041.81558372,"RT3","RT3","RT05",39
"site_01980_date_00183_naiades","01980","0183",2626842.48638749,3732568.11964111,"RT9","RT9","RT09",40
"site_01980_date_00405_rcs","01980","0405",2364538.94991176,3415041.81558372,"RT9","RT9","RT05",36
"site_01983_date_00066_naiades","01983","0066",2667863.27499757,3726246.59875488,"RT4","RT4_5","RT02",36
"site_01986_date_00728_naiades","01986","0728",2678224.65047081,3721344.90501904,"RT4","RT4_5","RT02",53
"site_01987_date_00407_rcs","01987","0407",2297666.38450754,3407666.74009966,"RT4","RT4_5","RT10",41
"site_01989_date_00020_rcs","01989","0020",2297666.38450754,3407666.74009966,"RT11","RT8_10_11_18","RT10",44
"site_01989_date_00816_naiades","01989","0816",2716922.85901274,3754687.87729871,"RT11","RT8_10_11_18","RT07",52
"site_01990_date_00044_rcs","01990","0044",2297666.38450754,3407666.74009966,"RT16","RT14_15_16","RT10",55
"site_01991_date_00117_naiades","01991","0117",2727709.39658364,3749339.41683103,"RT5","RT4_5","RT03",55
"site_01994_date_01420_naiades","01994","1420",2728564.22429765,3771626.98338958,"RT11","RT8_10_11_18","RT07",50
"site_02006_date_01463_monitoring_czech2","02006","1463",2867200.40435249,4683632.59628958,"RT8","RT8_10_11_18","RT08",50
"site_02011_date_00383_rcs","02011","0383",2249939.00101654,3492301.89406552,"RT16","RT14_15_16","RT10",33
"site_02015_date_00403_rcs","02015","0403",2254713.87717973,3501818.32765348,"RT16","RT14_15_16","RT10",41
"site_02019_date_00403_rcs","02019","0403",2235001.73599421,3501584.54050097,"RT16","RT14_15_16","RT10",31
"site_02021_date_00066_naiades","02021","0066",2645688.55023746,3714692.34281541,"RT3","RT3","RT05",44
"site_02032_date_00006_naiades","02032","0006",2712818.68294451,3639612.54599471,"RT4","RT4_5","RT02",36
"site_02034_date_01463_monitoring_czech2","02034","1463",3003520.1016496,4554986.90138427,"RT8","RT8_10_11_18","RT08",20
"site_02036_date_01079_naiades","02036","1079",2687145.76344582,3654134.76033947,"RT4","RT4_5","RT02",30
"site_02040_date_00052_rcs","02040","0052",2369548.98238973,3457810.93784442,"RT2","RT2","RT04",41
"site_02041_date_00365_rcs","02041","0365",2369548.98238973,3457810.93784442,"RT5","RT4_5","RT04",32
"site_02041_date_00698_naiades","02041","0698",2713335.53404577,3655506.09398492,"RT5","RT4_5","RT03",31
"site_02047_date_00372_rcs","02047","0372",2382067.29541288,3494550.9965743,"RT2","RT2","RT04",24
"site_02053_date_00022_naiades","02053","0022",2727497.01876698,3604465.69422396,"RT5","RT4_5","RT03",51
"site_02055_date_00451_monitoring_uk","02055","0451",3538097.52010847,3502829.43305093,"RT3","RT3","RT05",42
"site_02058_date_00968_naiades","02058","0968",2725630.00479727,3602171.99783798,"RT5","RT4_5","RT03",44
"site_02061_date_00164_naiades","02061","0164",2716175.42355403,3626890.15386452,"RT5","RT4_5","RT03",55
"site_02062_date_01153_naiades","02062","1153",2720996.23968053,3628146.42139301,"RT5","RT4_5","RT03",50
"site_02064_date_00001_naiades","02064","0001",2725789.52057776,3625624.35875635,"RT5","RT4_5","RT03",37
"site_02067_date_00019_naiades","02067","0019",2705471.96389203,3663157.6826314,"RT4","RT4_5","RT02",47
"site_02069_date_00124_naiades","02069","0124",2727562.8565248,3582797.03681055,"RT5","RT4_5","RT03",40
"site_02069_date_00470_wiser","02069","0470",2801409.19377499,4826679.79017071,"RT5","RT4_5","RT01",33
"site_02071_date_00470_wiser","02071","0470",2805085.70265228,4833725.19362694,"RT1","RT1","RT01",15
"site_02072_date_00469_wiser","02072","0469",2832960.90627816,4590254.40718307,"RT1","RT1","RT01",33
"site_02076_date_00236_naiades","02076","0236",2548360.17354504,3699078.88512618,"RT9","RT9","RT09",46
"site_02082_date_01045_naiades","02082","1045",2564194.58549185,3686041.99491799,"RT9","RT9","RT09",44
"site_02085_date_00199_naiades","02085","0199",2560212.50230522,3673629.46376621,"RT9","RT9","RT09",44
"site_02087_date_01045_naiades","02087","1045",2563058.65637111,3694961.51292264,"RT8","RT8_10_11_18","RT08",43
"site_02108_date_00265_naiades","02108","0265",2638802.08021069,3571423.27661276,"RT5","RT4_5","RT03",25
"site_02108_date_00403_rcs","02108","0403",2751828.37229382,4074514.41377769,"RT5","RT4_5","RT09",44
"site_02109_date_00250_rcs","02109","0250",2751828.37229382,4074514.41377769,"RT9","RT9","RT09",41
"site_02114_date_00311_naiades","02114","0311",2642418.76955212,3571618.35555832,"RT5","RT4_5","RT03",55
"site_02118_date_00070_naiades","02118","0070",2665828.80989595,3564841.13304918,"RT5","RT4_5","RT03",55
"site_02121_date_00275_naiades","02121","0275",2653883.76764822,3567333.69062667,"RT4","RT4_5","RT02",44
"site_02122_date_00275_naiades","02122","0275",2653925.7387536,3566642.46250947,"RT4","RT4_5","RT02",47
"site_02123_date_01854_monitoring_czech2","02123","1854",2961390.39737365,4686276.0766015,"RT9","RT9","RT09",44
"site_02134_date_00387_rcs","02134","0387",2630277.63554865,4030995.2635219,"RT15","RT14_15_16","RT10",29
"site_02136_date_00131_naiades","02136","0131",2608303.93205761,3690877.66060108,"RT3","RT3","RT09",34
"site_02136_date_00435_monitoring_uk","02136","0435",3502404.91228419,3501538.00334408,"RT3","RT3","RT05",31
"site_02137_date_00016_rcs","02137","0016",2635921.6331334,4036738.78404155,"RT9","RT9","RT10",34
"site_02138_date_00015_naiades","02138","0015",2589968.26217252,3705421.49684343,"RT8","RT8_10_11_18","RT08",45
"site_02138_date_00387_rcs","02138","0387",2635921.6331334,4036738.78404155,"RT8","RT8_10_11_18","RT10",35
"site_02140_date_01021_naiades","02140","1021",2616502.75756364,3709527.1486103,"RT9","RT9","RT09",56
"site_02141_date_01021_naiades","02141","1021",2615526.12631815,3706297.85543088,"RT9","RT9","RT09",48
"site_02143_date_00160_naiades","02143","0160",2619736.92164773,3690577.14274688,"RT9","RT9","RT09",52
"site_02144_date_00143_rcs","02144","0143",2665070.73272097,4065583.98423262,"RT9","RT9","RT06",27
"site_02148_date_00143_rcs","02148","0143",2687884.47457936,4090170.78721221,"RT10","RT8_10_11_18","RT06",47
"site_02151_date_00542_naiades","02151","0542",2650593.129259,3686943.80559653,"RT5","RT4_5","RT03",46
"site_02152_date_00124_naiades","02152","0124",2648262.87977278,3695509.42811413,"RT5","RT4_5","RT03",44
"site_02153_date_00106_naiades","02153","0106",2644923.2804819,3688969.67459378,"RT5","RT4_5","RT03",36
"site_02154_date_00780_naiades","02154","0780",2650139.50180751,3654994.77588685,"RT4","RT4_5","RT02",52
"site_02160_date_01324_naiades","02160","1324",2624985.21982461,3621278.67903243,"RT2","RT2","RT04",46
"site_02162_date_00584_naiades","02162","0584",2663991.17531163,3622981.03499572,"RT2","RT2","RT04",36
"site_02165_date_00106_naiades","02165","0106",2643832.06760679,3644977.82069553,"RT4","RT4_5","RT02",33
"site_02181_date_00093_rcs","02181","0093",2599778.87084094,3905925.76375538,"RT10","RT8_10_11_18","RT06",48
"site_02191_date_00140_rcs","02191","0140",2617904.50658536,3941380.48986039,"RT4","RT4_5","RT02",18
"site_02195_date_00214_naiades","02195","0214",2715337.60378379,3623863.86120517,"RT5","RT4_5","RT03",43
"site_02205_date_00420_rcs","02205","0420",2579387.07661209,3899921.16282373,"RT8","RT8_10_11_18","RT07",56
"site_02222_date_01460_naiades","02222","1460",2735281.88538192,3581214.34916716,"RT4","RT4_5","RT02",41
"site_02230_date_00777_naiades","02230","0777",2867596.49630958,3615084.4402862,"RT5","RT4_5","RT03",34
"site_02232_date_00777_naiades","02232","0777",2869749.28803523,3607286.68089268,"RT5","RT4_5","RT03",35
"site_02233_date_00264_rcs","02233","0264",2579299.98213059,3996681.3759512,"RT11","RT8_10_11_18","RT07",37
"site_02237_date_00157_rcs","02237","0157",2553064.71039358,4022411.62872161,"RT4","RT4_5","RT08",41
"site_02237_date_01649_naiades","02237","1649",2876634.55004862,3616352.3737254,"RT4","RT4_5","RT02",36
"site_02238_date_00095_rcs","02238","0095",2553064.71039358,4022411.62872161,"RT8","RT8_10_11_18","RT08",50
"site_02241_date_00274_rcs","02241","0274",2550479.97669576,3999067.60495413,"RT8","RT8_10_11_18","RT08",38
"site_02247_date_00204_naiades","02247","0204",2846522.75957451,3649103.20330584,"RT4","RT4_5","RT02",46
"site_02256_date_00527_naiades","02256","0527",2827357.59911334,3616905.0711097,"RT5","RT4_5","RT03",50
"site_02267_date_00520_naiades","02267","0520",2820365.62411721,3548004.1115981,"RT2","RT2","RT04",35
"site_02269_date_00765_naiades","02269","0765",2818454.23671251,3540958.60607797,"RT3","RT3","RT05",39
"site_02271_date_00237_rcs","02271","0237",2593270.94058249,3990826.94183793,"RT10","RT8_10_11_18","RT06",37
"site_02272_date_00552_naiades","02272","0552",2820910.72814727,3541096.73482217,"RT3","RT3","RT05",35
"site_02284_date_00203_naiades","02284","0203",2793894.42103383,3652008.29638279,"RT4","RT4_5","RT02",47
"site_02286_date_00196_naiades","02286","0196",2807548.82158937,3636823.43048724,"RT5","RT4_5","RT03",25
"site_02304_date_00110_naiades","02304","0110",2780586.80074337,3565009.65802003,"RT8","RT8_10_11_18","RT05",22
"site_02308_date_00010_naiades","02308","0010",2877882.37091578,3546202.62916444,"RT3","RT3","RT05",22
"site_02309_date_00254_monitoring_uk","02309","0254",3341291.22734053,3615557.24814174,"RT4","RT4_5","RT02",41
"site_02310_date_00254_monitoring_uk","02310","0254",3341314.61137578,3615563.1920561,"RT4","RT4_5","RT02",31
"site_02314_date_00794_naiades","02314","0794",2872490.41224538,3565738.33775059,"RT9","RT9","RT09",44
"site_02322_date_00245_rcs","02322","0245",2407421.15943413,3945597.01018628,"RT18","RT8_10_11_18","RT11",35
"site_02332_date_00441_rcs","02332","0441",2357683.33674781,3877976.8849516,"RT17","RT17","RT11",42
"site_02345_date_00086_rcs","02345","0086",2357636.6938465,3842502.71214631,"RT19","RT19","RT12",44
"site_02363_date_00129_naiades","02363","0129",2798366.65131623,3529341.77176982,"RT3","RT3","RT05",22
"site_02371_date_00211_rcs","02371","0211",2408973.64257376,4023930.99971623,"RT16","RT14_15_16","RT10",25
"site_02374_date_00253_monitoring_uk","02374","0253",3376995.55884847,3480892.18659025,"RT4","RT4_5","RT02",29
"site_02379_date_00006_naiades","02379","0006",2733128.53641978,3537382.0208765,"RT5","RT4_5","RT03",40
"site_02387_date_00243_rcs","02387","0243",2450427.5356815,3958042.03658032,"RT18","RT8_10_11_18","RT11",38
"site_02402_date_00140_rcs","02402","0140",2384478.71104683,4063349.8128956,"RT15","RT14_15_16","RT10",24
"site_02418_date_00210_naiades","02418","0210",2720834.44501218,3436083.00860016,"RT3","RT3","RT05",34
"site_02419_date_00228_naiades","02419","0228",2720519.70010558,3435182.47807847,"RT3","RT3","RT05",31
"site_02421_date_00095_naiades","02421","0095",2735631.60509101,3427874.34051611,"RT3","RT3","RT05",13
"site_02424_date_00048_rcs","02424","0048",2189074.94621549,3674931.03912073,"RT3","RT3","RT10",36
"site_02424_date_00271_naiades","02424","0271",2760474.98846372,3428173.03398045,"RT3","RT3","RT05",46
"site_02425_date_00253_monitoring_uk","02425","0253",3368809.78583932,3478937.66568099,"RT4","RT4_5","RT02",34
"site_02425_date_00267_rcs","02425","0267",2189074.94621549,3674931.03912073,"RT4","RT4_5","RT10",33
"site_02426_date_00118_rcs","02426","0118",2189074.94621549,3674931.03912073,"RT11","RT8_10_11_18","RT10",28
"site_02426_date_00252_monitoring_uk","02426","0252",3353747.56922951,3480777.37804147,"RT11","RT8_10_11_18","RT03",11
"site_02427_date_00058_rcs","02427","0058",2189074.94621549,3674931.03912073,"RT16","RT14_15_16","RT10",32
"site_02430_date_00118_rcs","02430","0118",2186575.28991357,3691846.59761641,"RT10","RT8_10_11_18","RT10",32
"site_02431_date_00058_rcs","02431","0058",2186575.28991357,3691846.59761641,"RT16","RT14_15_16","RT10",38
"site_02433_date_00019_rcs","02433","0019",2201752.06169167,3703799.14796078,"RT3","RT3","RT11",49
"site_02433_date_00021_naiades","02433","0021",2692131.33751636,3418881.50966288,"RT3","RT3","RT05",21
"site_02434_date_00129_rcs","02434","0129",2201752.06169167,3703799.14796078,"RT18","RT8_10_11_18","RT11",43
"site_02435_date_00058_rcs","02435","0058",2201752.06169167,3703799.14796078,"RT3","RT3","RT11",36
"site_02435_date_01167_naiades","02435","1167",2668724.49866448,3422372.90857245,"RT3","RT3","RT05",21
"site_02438_date_00282_rcs","02438","0282",2213987.91330616,3707641.37589966,"RT3","RT3","RT11",37
"site_02439_date_00057_rcs","02439","0057",2213987.91330616,3707641.37589966,"RT18","RT8_10_11_18","RT11",48
"site_02441_date_01043_naiades","02441","1043",2675895.29277593,3462154.11088381,"RT3","RT3","RT05",23
"site_02447_date_00106_naiades","02447","0106",2664464.18809441,3453801.33314781,"RT3","RT3","RT05",31
"site_02453_date_00134_rcs","02453","0134",2235893.87027263,3690290.17749495,"RT5","RT4_5","RT11",57
"site_02453_date_00958_naiades","02453","0958",2643350.14360048,3545614.14282514,"RT5","RT4_5","RT03",46
"site_02455_date_00243_rcs","02455","0243",2235893.87027263,3690290.17749495,"RT18","RT8_10_11_18","RT11",46
"site_02461_date_00012_naiades","02461","0012",2668178.7359281,3494105.8917058,"RT3","RT3","RT05",41
"site_02466_date_01341_naiades","02466","1341",2584803.86938829,3478783.60311934,"RT4","RT4_5","RT02",44
"site_02480_date_00234_rcs","02480","0234",2352715.36410865,3808364.0025918,"RT18","RT8_10_11_18","RT11",54
"site_02490_date_00033_naiades","02490","0033",2613238.35417228,3533470.67794345,"RT4","RT4_5","RT02",51
"site_02504_date_00064_rcs","02504","0064",2283556.48798057,3919656.64873224,"RT17","RT17","RT11",32
"site_02535_date_00032_rcs","02535","0032",2318542.38601215,4093343.27007731,"RT18","RT8_10_11_18","RT11",31
"site_02548_date_00057_rcs","02548","0057",2219640.55371734,3705332.61901219,"RT18","RT8_10_11_18","RT11",55
"site_02586_date_00660_naiades","02586","0660",2571607.97665563,3584469.63451432,"RT4","RT4_5","RT02",40
"site_02592_date_01990_monitoring_czech2","02592","1990",2953350.89861385,4695510.34063977,"RT9","RT9","RT09",54
"site_02597_date_01171_naiades","02597","1171",2555586.76423514,3608947.01249505,"RT3","RT3","RT05",52
"site_02599_date_01171_naiades","02599","1171",2553889.30882907,3614160.63106807,"RT3","RT3","RT05",51
"site_02601_date_00001_naiades","02601","0001",2554171.2632588,3599521.67084163,"RT9","RT9","RT09",45
"site_02608_date_00100_rcs","02608","0100",2489786.13892652,3988680.63573301,"RT9","RT9","RT06",49
"site_02608_date_01829_monitoring_czech2","02608","1829",2993229.78371028,4555069.2827681,"RT9","RT9","RT09",29
"site_02609_date_00234_rcs","02609","0234",2489786.13892652,3988680.63573301,"RT9","RT9","RT06",34
"site_02609_date_01829_monitoring_czech2","02609","1829",3008107.62857983,4542497.40374982,"RT9","RT9","RT09",26
"site_02611_date_00023_naiades","02611","0023",2543340.50915611,3603951.84782942,"RT3","RT3","RT05",46
"site_02612_date_00247_rcs","02612","0247",2563321.04606731,3960421.43920214,"RT3","RT3","RT06",46
"site_02612_date_00435_monitoring_uk","02612","0435",3502751.87331536,3501517.9102882,"RT3","RT3","RT05",39
"site_02613_date_00435_monitoring_uk","02613","0435",3502579.56516965,3501478.54570332,"RT3","RT3","RT05",35
"site_02614_date_00435_monitoring_uk","02614","0435",3502177.55588113,3501984.38481831,"RT3","RT3","RT05",38
"site_02618_date_00627_naiades","02618","0627",2590966.79073539,3578313.88429227,"RT4","RT4_5","RT02",51
"site_02628_date_00443_monitoring_uk","02628","0443",3571354.90271352,3458216.27175233,"RT3","RT3","RT05",41
"site_02629_date_00443_monitoring_uk","02629","0443",3571408.9433064,3458203.21785979,"RT3","RT3","RT05",44
"site_02630_date_00443_monitoring_uk","02630","0443",3571469.46016447,3458048.53726665,"RT3","RT3","RT05",24
"site_02631_date_00003_naiades","02631","0003",2599998.84358679,3582777.75937851,"RT3","RT3","RT04",45
"site_02631_date_00443_monitoring_uk","02631","0443",3571462.89569824,3457978.58288588,"RT3","RT3","RT05",31
"site_02632_date_00021_naiades","02632","0021",2592694.95755212,3587594.25446118,"RT10","RT8_10_11_18","RT04",49
"site_02632_date_01971_monitoring_czech2","02632","1971",2987588.68854355,4589531.32943963,"RT10","RT8_10_11_18","RT06",55
"site_02634_date_00459_naiades","02634","0459",2583178.12795648,3588883.82011033,"RT2","RT2","RT04",43
"site_02635_date_00454_monitoring_uk","02635","0454",3564956.82116868,3502488.89043558,"RT5","RT4_5","RT03",34
"site_02636_date_00219_naiades","02636","0219",2571801.8750968,3594970.56144414,"RT2","RT2","RT04",32
"site_02637_date_00001_naiades","02637","0001",2563832.36321237,3595663.45514169,"RT9","RT9","RT09",38
"site_02638_date_01439_naiades","02638","1439",2563610.11380276,3595674.4546046,"RT9","RT9","RT09",49
"site_02642_date_00443_monitoring_uk","02642","0443",3571463.17539555,3458116.300335,"RT3","RT3","RT05",26
"site_02648_date_00405_rcs","02648","0405",2312419.29868118,4122211.55056314,"RT17","RT17","RT11",42
